Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
200501LX50863,2,1,0,18,0,8,0,0,0,0,3,1,15,1,40,7,-1,-1,-1,2,1
200501LX50864,1,11,0,5,0,2,0,0,0,0,0,1,1,1,59,9,7300,2,2,5,1
200501LX50865,1,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50866,1,9,0,18,0,3,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50867,1,9,0,18,0,8,0,0,0,0,1,1,15,2,42,7,1598,1,3,7,1
200501LX50867,2,9,0,9,0,8,0,0,0,0,4,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50868,1,9,0,18,0,1,0,0,0,0,2,1,15,1,38,7,-1,-1,-1,2,1
200501LX50868,2,9,0,18,0,1,0,0,0,0,1,1,15,2,44,7,1600,1,7,4,1
200501LX50869,1,9,0,18,0,2,0,0,0,0,1,1,15,2,35,6,1388,1,6,3,1
200501LX50869,2,19,0,4,0,2,0,0,0,0,2,1,15,1,27,6,2496,2,5,3,1
200501LX50869,3,9,0,4,0,2,0,0,0,0,2,1,15,2,45,7,1598,1,4,-1,-1
200501LX50870,1,9,0,17,0,0,0,0,0,0,4,1,15,1,41,7,1598,1,-1,3,1
200501LX50871,1,9,0,18,0,0,0,0,0,0,1,1,15,1,31,6,1753,2,4,8,1
200501LX50872,1,11,0,18,0,1,0,0,0,0,0,1,1,1,21,5,9600,2,5,-1,-1
200501LX50873,1,9,0,18,0,8,0,0,0,0,4,1,15,1,29,6,-1,-1,-1,2,1
200501LX50873,2,3,0,18,0,8,0,0,0,0,1,1,15,1,39,7,124,1,-1,1,1
200501LX50874,1,9,0,9,0,8,0,0,0,0,3,1,15,2,28,6,1998,1,10,3,1
200501LX50874,2,2,0,14,0,8,0,0,0,0,1,1,15,2,27,6,-1,-1,-1,5,1
200501LX50875,1,9,0,18,0,1,0,0,0,0,1,1,15,1,27,6,1998,1,8,1,1
200501LX50875,2,19,0,4,0,1,0,0,0,0,2,1,15,1,40,7,1753,2,7,1,1
200501LX50877,1,5,0,18,2,8,0,0,0,0,1,1,15,1,42,7,595,1,1,10,1
200501LX50877,2,9,0,7,0,8,0,0,0,0,3,1,15,1,32,6,2435,1,5,1,1
200501LX50878,1,4,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,398,1,13,-1,-1
200501LX50879,1,3,0,13,0,8,0,0,0,0,1,1,15,1,31,6,-1,-1,-1,6,1
200501LX50879,2,9,0,9,0,8,0,0,0,0,3,1,15,1,37,7,1839,1,1,4,1
200501LX50883,1,4,0,14,0,0,0,0,0,0,1,1,15,1,35,6,-1,-1,-1,5,1
200501LX50883,2,1,0,18,0,0,0,0,0,0,3,1,15,1,27,6,-1,-1,-1,3,1
200501LX50884,1,9,0,18,0,1,0,0,0,0,1,1,15,1,22,5,1108,1,8,-1,-1
200501LX50886,1,11,0,4,0,2,0,0,0,0,0,1,1,2,34,6,7300,2,2,-1,-1
200501LX50887,1,11,0,18,0,1,0,0,0,0,4,1,1,2,35,6,7300,2,2,3,1
200501LX50890,1,9,0,17,0,0,0,0,0,0,2,1,15,1,58,9,-1,-1,-1,3,1
200501LX50890,2,9,0,17,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50891,1,19,0,18,0,0,0,0,0,0,1,1,15,1,24,5,1998,2,1,4,1
200501LX50891,2,9,0,2,0,0,0,0,0,0,1,1,15,3,-1,-1,1995,2,3,-1,-1
200501LX50892,1,11,0,18,0,1,0,0,0,0,3,1,1,1,30,6,-1,-1,-1,-1,-1
200501LX50894,1,9,0,9,0,8,0,0,0,0,4,1,15,1,23,5,1870,2,11,2,1
200501LX50894,2,9,0,18,0,8,0,0,0,0,3,1,15,2,43,7,3960,1,9,3,1
200501LX50897,1,9,0,4,0,0,0,0,0,0,2,1,15,1,48,8,1762,1,8,2,1
200501LX50897,2,9,0,18,0,0,0,0,0,0,1,1,15,2,43,7,1390,1,4,3,1
200501LX50898,1,1,0,18,0,0,0,0,0,0,4,1,15,1,47,8,-1,-1,-1,2,1
200501LX50898,2,19,0,12,0,0,0,0,0,0,3,1,15,1,31,6,2151,2,-1,4,1
200501LX50899,1,9,0,4,0,1,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50899,2,9,0,4,0,1,0,0,0,0,2,1,15,1,35,6,-1,-1,-1,4,1
200501LX50899,3,9,0,4,0,2,0,0,0,0,2,1,15,2,22,5,1108,1,9,4,1
200501LX50899,4,9,0,18,0,2,0,0,0,0,1,1,15,2,35,6,1598,1,4,3,1
200501LX50900,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,1799,1,10,-1,-1
200501LX50901,1,3,0,14,0,0,0,0,0,0,1,1,1,1,35,6,120,1,4,3,1
200501LX50903,1,9,0,7,0,8,0,0,0,0,2,1,15,1,61,9,1600,1,7,3,1
200501LX50903,2,4,0,18,0,8,1,0,0,0,1,1,15,1,25,5,233,1,14,5,1
200501LX50904,1,1,0,14,0,8,0,0,0,0,1,1,15,1,27,6,-1,-1,-1,3,1
200501LX50904,2,21,0,9,0,8,0,0,0,0,3,1,1,1,54,8,-1,-1,-1,7,1
200501LX50905,1,9,0,13,0,0,0,4,7,0,4,1,15,1,-1,-1,1998,1,3,-1,-1
200501LX50905,2,11,0,5,0,0,0,0,0,0,3,1,1,1,40,7,11100,2,24,-1,-1
200501LX50905,3,9,0,2,0,0,0,0,0,0,3,1,15,1,40,7,2438,1,11,1,1
200501LX50905,4,9,0,2,0,0,0,4,7,0,2,1,15,1,-1,-1,1996,1,12,-1,-1
200501LX50905,5,9,0,2,0,0,0,4,0,0,2,1,15,3,-1,-1,2309,1,15,-1,-1
200501LX50905,6,9,0,2,0,0,0,0,0,0,2,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX50907,1,9,0,9,0,8,0,10,1,4,1,1,15,1,25,5,1991,1,13,4,1
200501LX50909,1,2,0,18,0,2,0,0,0,0,3,1,15,1,30,6,49,1,3,3,1
200501LX50909,2,9,0,13,0,2,0,0,0,0,4,1,15,1,-1,-1,1998,1,8,4,1
200501LX50910,1,11,0,18,0,1,0,0,0,0,1,1,15,1,37,7,7300,2,4,4,1
200501LX50911,1,11,0,18,0,1,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
200501LX50912,1,5,0,18,0,8,0,0,0,0,4,1,15,1,47,8,599,1,7,9,1
200501LX50912,2,9,0,9,0,8,0,0,0,0,1,1,15,1,21,5,1796,1,5,2,1
200501LX50914,1,5,0,18,0,0,0,0,0,0,1,1,15,1,52,8,640,1,3,3,1
200501LX50916,1,19,0,18,0,8,0,0,0,0,3,1,15,1,33,6,-1,-1,-1,2,1
200501LX50916,2,9,0,18,0,8,0,0,0,0,1,1,15,3,-1,-1,1998,2,4,-1,-1
200501LX50917,1,9,0,14,0,2,0,0,0,0,1,1,15,2,22,5,1360,1,11,6,1
200501LX50920,1,9,0,7,0,8,0,0,0,0,4,1,15,1,19,4,1196,1,11,3,1
200501LX50920,2,1,0,18,0,8,0,0,0,0,1,1,15,2,29,6,-1,-1,-1,2,1
200501LX50921,1,3,0,15,0,8,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,-1,-1
200501LX50921,2,9,0,9,0,8,0,0,0,0,4,1,15,1,22,5,1998,1,13,3,1
200501LX50922,1,9,0,2,0,0,0,0,0,0,3,1,15,1,31,6,1850,1,6,3,1
200501LX50922,2,1,0,18,0,0,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,-1,-1
200501LX50923,1,19,0,18,0,1,0,0,0,0,1,1,15,1,56,9,1686,2,3,3,1
200501LX50924,1,11,0,4,0,1,0,0,0,0,0,1,1,2,42,7,-1,-1,-1,5,1
200501LX50925,1,1,0,18,0,1,0,0,0,0,1,1,15,1,23,5,-1,-1,-1,2,1
200501LX50925,2,9,0,7,0,1,0,0,0,0,2,1,15,1,-1,-1,1761,1,8,2,1
200501LX50926,1,5,0,13,0,3,0,4,0,0,0,1,15,1,36,7,599,1,1,4,1
200501LX50926,2,9,0,2,0,3,0,0,0,0,4,1,15,1,-1,-1,1086,1,1,10,1
200501LX50927,1,9,0,9,0,8,0,0,0,0,4,1,15,1,41,7,-1,-1,-1,6,1
200501LX50927,2,9,0,18,0,8,0,0,0,0,1,1,15,2,37,7,1587,1,6,5,1
200501LX50931,1,5,0,9,0,8,0,0,0,0,4,1,15,1,38,7,599,1,5,2,1
200501LX50931,2,9,0,18,0,8,0,0,0,0,1,1,15,2,-1,-1,-1,-1,-1,-1,-1
200501LX50932,1,9,0,18,0,0,0,0,0,0,4,1,15,1,30,6,1769,1,3,3,1
200501LX50932,2,9,0,6,0,0,0,0,0,0,1,1,15,1,-1,-1,973,1,3,-1,-1
200501LX50933,1,5,0,14,0,1,0,0,0,0,1,1,15,1,41,7,1200,1,5,3,1
200501LX50933,2,1,0,18,0,1,0,0,0,0,3,1,15,1,31,6,-1,-1,-1,3,1
200501LX50934,1,9,0,4,0,1,0,0,0,0,2,1,15,1,36,7,1596,1,8,3,1
200501LX50934,2,9,0,18,0,1,0,0,0,0,1,1,15,2,20,4,1390,1,4,2,1
200501LX50935,1,9,0,18,0,8,0,0,0,0,1,1,15,2,46,8,2198,1,3,10,1
200501LX50935,2,9,0,18,0,8,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX50936,1,5,0,18,0,0,0,0,0,0,1,1,15,1,33,6,-1,-1,-1,2,1
200501LX50936,2,9,0,6,0,0,0,0,0,0,1,1,15,1,50,8,1850,1,8,-1,-1
200501LX50938,1,9,0,12,0,1,0,0,0,0,3,1,15,2,41,7,-1,-1,-1,4,1
200501LX50938,2,9,0,18,0,1,0,0,0,0,1,1,15,2,66,10,1587,1,7,5,1
200501LX50939,1,11,0,4,0,2,0,0,0,0,3,1,1,1,57,9,-1,2,6,4,1
200501LX50940,1,11,0,18,0,1,0,0,0,0,1,1,15,2,31,6,9200,2,2,-1,-1
200501LX50940,2,9,0,4,0,1,0,0,0,0,2,1,15,1,54,8,1597,1,5,6,1
200501LX50941,1,9,0,9,0,8,0,0,0,0,3,1,15,1,32,6,1597,1,17,2,1
200501LX50941,2,5,0,13,0,8,0,0,0,0,1,1,15,1,27,6,599,1,1,5,1
200501LX50942,1,9,0,14,0,0,0,8,0,0,4,1,15,2,48,8,1388,1,3,3,1
200501LX50942,2,19,0,2,0,0,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50943,1,9,0,18,0,1,0,0,0,0,1,1,15,2,36,7,1995,1,4,-1,-1
200501LX50943,2,2,0,4,0,1,0,0,0,0,2,1,15,2,43,7,49,1,2,4,1
200501LX50944,1,9,0,18,0,0,1,4,0,0,4,1,15,2,24,5,1461,2,3,4,1
200501LX50944,2,9,0,2,0,0,0,0,0,0,3,1,15,2,29,6,1242,1,2,7,1
200501LX50944,3,9,0,2,0,0,0,0,0,0,3,1,15,2,46,8,1781,1,17,7,1
200501LX50944,4,9,0,2,0,0,0,0,0,0,1,1,15,1,-1,-1,1796,1,10,1,1
200501LX50945,1,9,0,18,0,8,0,0,0,0,1,1,15,1,31,6,1587,1,2,4,1
200501LX50945,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,1581,1,10,-1,-1
200501LX50946,1,1,0,18,0,8,0,0,0,0,4,1,15,1,43,7,-1,-1,-1,3,1
200501LX50946,2,19,0,7,0,8,0,0,0,0,1,1,15,1,43,7,1868,2,5,4,1
200501LX50948,1,1,0,18,0,8,0,0,0,0,1,1,15,1,39,7,-1,-1,-1,2,1
200501LX50948,2,19,0,7,0,8,0,0,0,0,4,1,15,1,-1,-1,2299,2,8,-1,-1
200501LX50949,1,1,0,18,0,8,0,0,0,0,1,1,15,2,42,7,-1,-1,-1,4,1
200501LX50949,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50950,1,5,0,18,0,0,0,0,0,0,0,1,15,1,23,5,599,1,6,-1,-1
200501LX50951,1,9,0,18,0,0,0,0,0,0,1,1,15,1,43,7,-1,-1,-1,-1,-1
200501LX50951,2,9,0,18,0,0,0,0,0,0,1,1,15,2,24,5,1389,1,8,4,1
200501LX50952,1,90,0,18,0,8,0,0,0,0,4,1,15,1,28,6,2689,2,2,2,1
200501LX50953,1,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,4,1
200501LX50953,2,1,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,6,1
200501LX50954,1,9,0,7,0,8,0,0,0,0,2,1,15,1,34,6,-1,-1,-1,1,1
200501LX50954,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,1753,2,3,-1,-1
200501LX50955,1,5,0,15,0,2,0,0,0,0,4,1,15,1,34,6,640,1,3,-1,-1
200501LX50955,2,9,0,9,0,2,0,0,0,0,3,1,15,1,-1,-1,2295,1,6,4,1
200501LX50956,1,9,0,18,0,8,0,0,0,0,1,1,15,1,45,7,1905,2,9,1,1
200501LX50956,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,1389,1,13,3,1
200501LX50960,1,11,0,18,0,2,0,0,0,0,0,1,1,1,39,7,-1,-1,-1,4,1
200501LX50960,2,19,0,6,0,2,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX50962,1,9,0,11,0,0,0,0,0,0,4,1,15,1,35,6,1596,1,-1,5,1
200501LX50962,2,1,0,15,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50964,1,1,0,14,0,1,0,4,0,0,3,1,15,1,27,6,-1,-1,-1,4,1
200501LX50964,2,8,0,11,0,1,0,0,0,0,4,1,15,1,-1,-1,2402,2,3,-1,-1
200501LX50964,3,11,0,2,0,1,0,0,0,0,3,1,1,3,-1,-1,-1,-1,-1,-1,-1
200501LX50967,1,9,0,3,0,1,0,0,0,0,2,1,15,2,31,6,1149,1,4,3,1
200501LX50967,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50968,1,9,0,3,0,8,0,0,0,0,3,1,15,1,36,7,-1,-1,-1,4,1
200501LX50968,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50970,1,9,0,2,0,0,0,0,0,0,4,1,15,2,35,6,1761,1,6,3,1
200501LX50970,2,9,0,18,0,0,0,8,0,0,4,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50971,1,9,0,4,0,1,0,0,0,0,2,1,15,1,44,7,-1,-1,-1,5,1
200501LX50971,2,9,0,18,0,1,0,0,0,0,1,1,15,2,-1,-1,1596,1,3,9,1
200501LX50972,1,1,0,18,0,8,0,0,0,0,1,1,15,1,34,6,-1,-1,-1,5,1
200501LX50972,2,9,0,9,0,8,0,0,0,0,4,1,15,1,-1,-1,1589,1,9,-1,-1
200501LX50973,1,11,0,7,2,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,3,1
200501LX50975,1,9,0,9,0,8,0,0,0,0,1,1,15,1,51,8,1997,1,11,3,1
200501LX50977,1,11,0,5,0,1,0,0,0,0,0,1,1,1,40,7,-1,2,39,3,1
200501LX50978,1,9,0,18,0,0,0,0,0,0,1,1,15,2,29,6,1468,1,15,5,1
200501LX50979,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50980,1,4,0,7,0,2,0,0,0,0,1,1,15,1,34,6,499,1,6,6,1
200501LX50981,1,5,0,18,0,0,0,4,0,0,1,1,15,1,-1,-1,781,1,4,5,1
200501LX50981,2,9,0,4,0,0,0,0,0,0,2,1,15,1,22,5,1850,1,6,3,1
200501LX50981,3,9,0,2,0,0,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50982,1,1,0,18,0,8,0,0,0,0,1,1,15,2,32,6,-1,-1,-1,3,1
200501LX50982,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX50984,1,9,0,18,0,8,0,0,0,0,3,1,15,1,-1,-1,1242,1,6,-1,-1
200501LX50984,2,4,0,18,0,8,0,0,0,0,1,1,15,1,41,7,-1,-1,-1,-1,-1
200501LX50985,1,3,0,15,0,1,0,0,0,0,1,1,15,1,28,6,100,1,2,5,1
200501LX50986,1,9,0,18,0,8,0,0,0,0,1,1,15,1,23,5,-1,-1,-1,2,1
200501LX50986,2,1,0,18,0,8,0,0,0,0,3,1,15,1,13,3,-1,-1,-1,-1,-1
200501LX50987,1,5,0,15,0,8,0,0,0,0,3,1,15,1,28,6,1000,1,1,-1,-1
200501LX50987,2,20,0,7,0,8,0,0,0,0,4,1,15,1,56,9,-1,-1,-1,3,1
200501LX50988,1,11,0,5,0,0,0,0,0,0,0,1,1,1,52,8,7300,2,2,3,1
200501LX50988,2,1,0,11,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX50989,1,9,0,4,0,0,0,0,0,0,1,1,15,1,42,7,1389,1,11,4,1
200501LX50989,2,9,0,18,0,0,0,0,0,0,4,1,15,1,-1,-1,1598,1,-1,-1,-1
200501LX50990,1,3,0,18,0,8,0,0,0,0,0,1,15,1,32,6,124,1,3,6,1
200501LX50990,2,9,0,5,0,8,0,0,0,0,0,1,15,1,35,6,2995,1,1,10,1
200501LX50991,1,8,0,18,0,0,0,0,0,0,3,1,1,3,-1,-1,2402,2,3,-1,-1
200501LX50993,1,9,0,18,0,8,0,0,0,0,1,1,15,2,30,6,1587,1,13,1,1
200501LX50993,2,9,0,9,0,8,0,0,0,0,3,1,15,1,64,9,1390,1,4,8,1
200501LX50994,1,9,0,14,0,1,0,0,0,0,1,1,15,1,41,7,2393,1,6,3,1
200501LX50995,1,9,0,7,0,8,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,2,1
200501LX50995,2,1,0,18,0,8,0,0,0,0,3,1,15,1,37,7,-1,-1,-1,5,1
200501LX50996,1,2,0,18,0,0,0,0,0,0,3,1,15,1,36,7,49,1,6,4,1
200501LX50996,2,9,0,11,0,0,0,0,0,0,4,1,15,1,34,6,1896,2,4,1,1
200501LX50997,1,9,0,18,0,8,0,0,0,0,3,1,15,2,73,10,1198,1,1,6,1
200501LX50997,2,9,0,18,0,8,0,0,0,0,1,1,15,1,26,6,1896,1,8,6,1
200501LX50998,1,9,0,1,0,0,0,0,0,0,2,1,15,2,23,5,1296,1,10,2,1
200501LX50999,1,3,0,18,0,1,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX51000,1,1,0,18,0,8,0,0,0,0,0,1,15,2,28,6,-1,-1,-1,6,1
200501LX51001,1,5,0,18,0,0,0,0,0,0,1,1,15,1,45,7,1450,1,4,-1,-1
200501LX51001,2,9,0,6,0,0,0,0,0,0,3,1,15,1,28,6,-1,-1,-1,2,1
200501LX51002,1,9,0,11,0,1,0,0,0,0,2,1,15,2,19,4,-1,-1,-1,5,1
200501LX51002,2,11,0,18,0,1,0,0,0,0,1,1,1,2,57,9,-1,-1,-1,4,1
200501LX51003,1,19,0,18,0,8,0,0,0,0,1,1,15,1,25,5,2151,2,4,8,1
200501LX51003,2,9,0,18,0,8,0,0,0,0,4,1,15,2,36,7,1974,2,4,2,1
200501LX51004,1,2,0,5,0,0,0,0,0,0,1,1,15,1,18,4,49,1,1,2,1
200501LX51004,2,19,0,18,0,0,0,0,0,0,3,1,15,1,-1,-1,1900,2,5,8,1
200501LX51006,1,11,0,18,0,0,0,0,0,0,1,1,1,2,-1,-1,-1,-1,-1,4,1
200501LX51006,2,1,0,18,0,0,0,0,0,0,2,1,15,1,11,3,-1,-1,-1,-1,-1
200501LX51007,1,9,0,1,0,1,0,0,0,0,2,1,15,2,43,7,2494,1,7,3,1
200501LX51008,1,9,0,4,0,3,0,0,0,0,2,1,15,1,49,8,1994,2,7,-1,-1
200501LX51008,2,9,0,18,0,3,0,0,0,0,1,1,15,1,-1,-1,1998,1,6,-1,-1
200501LX51009,1,9,0,9,0,8,0,0,0,0,3,1,15,1,53,8,1700,2,10,4,1
200501LX51009,2,3,0,13,0,8,0,0,0,0,1,1,15,1,18,4,-1,-1,-1,2,1
200501LX51010,1,9,0,7,0,8,0,0,0,0,4,1,15,2,24,5,1124,1,5,2,1
200501LX51010,2,1,0,18,0,8,0,0,0,0,1,1,15,1,34,6,-1,-1,-1,5,1
200501LX51011,1,4,0,18,0,8,0,0,0,0,1,1,15,1,22,5,499,1,5,-1,-1
200501LX51011,2,19,0,7,0,8,0,0,0,0,4,1,15,1,37,7,-1,-1,-1,-1,-1
200501LX51012,1,3,0,14,0,1,0,0,0,0,1,1,15,1,28,6,125,1,-1,3,1
200501LX51014,1,9,0,18,0,8,0,0,0,0,3,1,15,2,29,6,1299,1,7,3,1
200501LX51014,2,9,0,9,0,8,0,0,0,0,1,1,15,1,21,5,1349,1,6,2,1
200501LX51015,1,90,0,2,0,0,0,0,0,0,2,1,1,3,-1,-1,3500,1,5,-1,-1
200501LX51015,2,9,0,18,0,0,0,0,0,0,1,1,15,2,-1,-1,1124,1,9,3,1
200501LX51016,1,11,0,4,0,1,0,0,0,0,0,1,1,1,35,6,-1,-1,-1,-1,-1
200501LX51016,2,9,0,4,0,1,0,0,0,0,0,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX51017,1,9,0,18,0,0,0,0,0,0,3,1,15,2,54,8,-1,-1,-1,4,1
200501LX51017,2,1,0,18,0,0,0,0,0,0,1,1,15,1,11,3,-1,-1,-1,3,1
200501LX51018,1,11,0,5,0,8,0,0,0,0,0,1,1,1,55,8,-1,-1,-1,-1,-1
200501LX51019,1,9,0,5,0,8,0,0,0,0,1,1,15,1,-1,-1,1171,1,10,-1,-1
200501LX51021,1,11,0,18,0,8,0,0,0,0,0,1,1,1,64,9,-1,-1,-1,-1,-1
200501LX51021,2,9,0,7,0,8,0,0,0,0,0,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX51022,1,9,0,2,0,2,0,0,0,0,3,1,15,1,-1,-1,1997,1,6,-1,-1
200501LX51022,2,1,0,14,0,2,0,8,0,0,1,1,15,2,53,8,-1,-1,-1,3,1
200501LX51023,1,9,0,6,0,1,0,0,0,0,4,1,15,1,45,7,1870,2,15,2,1
200501LX51023,2,3,0,14,0,1,0,0,0,0,1,1,15,1,32,6,124,1,-1,3,1
200501LX51024,1,1,0,18,0,8,0,0,0,0,2,1,15,1,26,6,-1,-1,-1,4,1
200501LX51024,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,1149,1,5,-1,-1
200501LX51025,1,1,0,18,0,8,0,0,0,0,1,1,15,1,25,5,-1,-1,-1,1,1
200501LX51025,2,9,0,9,0,8,0,0,0,0,4,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX51027,1,9,0,18,0,0,0,0,0,0,1,1,15,2,-1,-1,1997,1,12,-1,-1
200501LX51028,1,9,0,18,0,8,0,0,0,0,1,1,15,1,49,8,1997,2,1,3,1
200501LX51028,2,1,0,7,0,8,0,0,0,0,4,1,15,2,-1,-1,-1,-1,-1,-1,-1
200501LX51029,1,9,0,14,0,0,0,0,0,0,4,1,15,1,39,7,2494,1,6,8,1
200501LX51030,1,9,0,17,0,0,0,0,0,0,1,1,15,2,27,6,1149,1,7,3,1
200501LX51031,1,9,0,18,0,1,0,10,7,10,1,1,15,1,18,4,1392,1,13,2,1
200501LX51033,1,1,0,18,0,1,0,0,0,0,1,1,15,1,24,5,-1,-1,-1,7,1
200501LX51033,2,9,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,1998,1,11,-1,-1
200501LX51034,1,9,0,4,0,0,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,6,1
200501LX51034,2,9,0,4,0,0,0,0,0,0,2,1,15,1,63,9,-1,-1,-1,8,1
200501LX51034,3,9,0,18,0,0,0,0,0,0,1,1,15,1,57,9,-1,-1,-1,7,1
200501LX51035,1,9,0,3,0,1,0,0,0,0,2,1,15,2,31,6,1991,1,5,6,1
200501LX51035,2,19,0,3,0,1,0,0,0,0,2,1,1,1,31,6,-1,-1,-1,10,1
200501LX51035,3,19,0,4,0,1,0,0,0,0,1,1,1,1,26,6,2151,2,1,3,1
200501LX51036,1,1,0,18,0,0,0,0,0,0,1,1,15,1,17,4,-1,-1,-1,3,1
200501LX51036,2,9,0,5,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX51037,1,9,0,2,0,3,0,4,0,0,4,1,15,1,39,7,1781,1,9,7,1
200501LX51037,2,9,0,7,0,3,0,0,0,0,3,1,15,2,32,6,1388,1,2,2,1
200501LX51038,1,9,0,7,0,8,0,0,0,0,2,1,15,2,44,7,1598,1,4,2,1
200501LX51038,2,9,0,18,0,8,0,0,0,0,1,1,15,1,34,6,3246,1,4,7,1
200501LX51039,1,11,0,4,0,2,0,0,0,0,0,1,1,1,43,7,-1,2,6,4,1
200501LX51039,2,9,0,11,0,2,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501LX51040,1,9,0,18,0,2,0,0,0,0,1,1,15,1,54,8,-1,-1,-1,4,1
200501LX51041,1,1,0,9,0,8,0,0,0,0,1,1,15,1,24,5,-1,-1,-1,-1,-1
200501LX51042,1,1,0,18,0,8,0,0,0,0,1,1,15,1,33,6,-1,-1,-1,-1,-1
200501LX51044,1,9,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501LX51045,1,9,0,18,0,2,0,0,0,0,3,1,15,2,35,6,998,1,10,2,1
200501LX51045,2,1,0,11,0,2,0,0,0,0,4,1,15,2,23,5,-1,-1,-1,-1,-1
200501LX51046,1,9,0,4,0,0,0,0,0,0,1,1,15,2,32,6,1985,1,12,1,1
200501LX51046,2,9,0,4,0,0,0,0,0,0,2,1,15,1,-1,-1,1986,2,-1,-1,-1
200501LX51047,1,19,0,13,0,1,0,0,0,0,1,1,15,1,57,9,-1,-1,-1,2,1
200501LX51049,1,9,0,9,0,1,0,0,0,0,1,1,2,1,37,7,1600,1,6,2,1
200501LX51049,2,3,0,18,0,1,0,0,0,0,3,1,15,1,20,4,124,1,4,-1,-1
200501LX51050,1,9,0,18,0,0,0,0,0,0,1,1,15,2,27,6,1149,1,7,3,1
200501LX51051,1,19,0,1,0,0,0,0,0,0,2,1,15,1,53,8,2151,2,2,3,1
200501LX51052,1,11,0,18,0,1,0,0,0,0,4,1,1,1,56,9,8268,2,3,1,1
200501LX51053,1,9,0,6,0,0,0,0,0,0,3,1,15,1,40,7,1997,1,7,1,1
200501LX51053,2,9,0,18,0,0,0,0,0,0,1,1,15,2,22,5,1149,1,2,4,1
200501LX51054,1,9,0,5,0,1,0,0,0,0,1,1,15,2,22,5,1997,1,16,1,1
200501LX51054,2,1,0,18,0,2,0,0,0,0,4,1,15,1,12,3,-1,-1,-1,-1,-1
200501LX51055,1,9,0,4,0,2,0,0,0,0,2,1,15,1,56,9,1896,1,8,3,1
